 Gain/Loss_nreal Gain/Loss_real USD USD_net time
20829 0.25962 453.72134 1453.72134 1453.98096 20829.0
20830 0.19968 453.72134 1453.72134 1453.92102 20830.0
20831 0.31476 453.72134 1453.72134 1454.0361 20831.0
20832 1.00002 453.72134 1453.72134 1454.72136 20832.0
20833 0.80868 454.84202 1454.84202 1455.6507 20833.0
20834 0.98357 454.84202 1454.84202 1455.82559 20834.0
20835 0.75056 454.84202 1454.84202 1455.59258 20835.0
20836 0.71661 454.84202 1454.84202 1455.55863 20836.0
20837 0.48777 454.84202 1454.84202 1455.32979 20837.0
20838 0.10441 454.84202 1454.84202 1454.94643 20838.0
20839 0.13379 454.84202 1454.84202 1454.97581 20839.0
20840 -0.0074499999998 454.84202 1454.84202 1454.83457 20840.0
20841 0.04983 454.84202 1454.84202 1454.89185 20841.0
20842 -0.27481 454.84202 1454.84202 1454.56721 20842.0
20843 -0.44567 454.84202 1454.84202 1454.39635 20843.0
20844 -0.83131 454.84202 1454.84202 1454.01071 20844.0
20845 -0.95473 454.84202 1454.84202 1453.88729 20845.0
20846 -0.85887 454.84202 1454.84202 1453.98315 20846.0
20847 -1.17055 454.84202 1454.84202 1453.67147 20847.0
20848 -0.72361 454.84202 1454.84202 1454.11841 20848.0
20849 -0.30845 454.84202 1454.84202 1454.53357 20849.0
20850 -0.40265 454.84202 1454.84202 1454.43937 20850.0
20851 -0.21493 454.84202 1454.84202 1454.62709 20851.0
20852 0.26541 454.84202 1454.84202 1455.10743 20852.0
20853 0.73068 454.84202 1454.84202 1455.5727 20853.0
20854 1.09593 454.84202 1454.84202 1455.93795 20854.0
20855 0.73993 454.84202 1454.84202 1455.58195 20855.0
20856 0.35085 456.03402 1456.03402 1456.38487 20856.0
20857 0.29841 456.03402 1456.03402 1456.33243 20857.0
20858 0.54413 456.03402 1456.03402 1456.57815 20858.0
20859 0.43101 456.03402 1456.03402 1456.46503 20859.0
20860 0.10412 456.03402 1456.03402 1456.13814 20860.0
20861 0.29578 456.03402 1456.03402 1456.3298 20861.0
20862 0.30216 456.03402 1456.03402 1456.33618 20862.0
20863 0.25936 456.03402 1456.03402 1456.29338 20863.0
20864 0.1678 456.03402 1456.03402 1456.20182 20864.0
20865 0.43708 456.03402 1456.03402 1456.4711 20865.0
20866 0.44626 456.03402 1456.03402 1456.48028 20866.0
20867 0.7586 456.03402 1456.03402 1456.79262 20867.0
20868 0.74458 456.03402 1456.03402 1456.7786 20868.0
20869 0.65388 456.03402 1456.03402 1456.6879 20869.0
20870 0.73396 456.03402 1456.03402 1456.76798 20870.0
20871 0.13556 456.03402 1456.03402 1456.16958 20871.0
20872 -0.0174 456.03402 1456.03402 1456.01662 20872.0
20873 -0.39867 456.03402 1456.03402 1455.63535 20873.0
20874 -0.29139 456.03402 1456.03402 1455.74263 20874.0
20875 0.94497 456.03402 1456.03402 1456.97899 20875.0
20876 0.85725 456.03402 1456.03402 1456.89127 20876.0
20877 0.51458 456.03402 1456.03402 1456.5486 20877.0
20878 0.23694 456.03402 1456.03402 1456.27096 20878.0
20879 -0.07118 456.03402 1456.03402 1455.96284 20879.0
20880 0.63065 456.03402 1456.03402 1456.66467 20880.0
20881 1.2629 456.03402 1456.03402 1457.29692 20881.0
20882 0.72373 456.03402 1456.03402 1456.75775 20882.0
20883 -0.0507400000001 456.03402 1456.03402 1455.98328 20883.0
20884 -0.49501 456.03402 1456.03402 1455.53901 20884.0
20885 -0.63064 456.03402 1456.03402 1455.40338 20885.0
20886 -1.29106 456.03402 1456.03402 1454.74296 20886.0
20887 -1.29967 456.03402 1456.03402 1454.73435 20887.0
20888 -0.88351 456.03402 1456.03402 1455.15051 20888.0
20889 -1.20847 456.03402 1456.03402 1454.82555 20889.0
20890 -0.80158 456.03402 1456.03402 1455.23244 20890.0
20891 -0.59599 456.03402 1456.03402 1455.43803 20891.0
20892 -1.08683 456.03402 1456.03402 1454.94719 20892.0
20893 -0.93517 456.03402 1456.03402 1455.09885 20893.0
20894 -0.84165 456.03402 1456.03402 1455.19237 20894.0
20895 -0.85039 456.03402 1456.03402 1455.18363 20895.0
20896 -0.63118 456.03402 1456.03402 1455.40284 20896.0
20897 -0.52036 456.03402 1456.03402 1455.51366 20897.0
20898 -0.71716 456.03402 1456.03402 1455.31686 20898.0
20899 -0.76088 456.03402 1456.03402 1455.27314 20899.0
20900 0.19168 456.03402 1456.03402 1456.2257 20900.0
20901 0.43121 456.03402 1456.03402 1456.46523 20901.0
20902 0.77391 456.03402 1456.03402 1456.80793 20902.0
20903 0.6548 456.03402 1456.03402 1456.68882 20903.0
20904 -0.24943 456.03402 1456.03402 1455.78459 20904.0
20905 0.54269 456.03402 1456.03402 1456.57671 20905.0
20906 0.56032 457.32951 1457.32951 1457.88983 20906.0
20907 0.80052 457.32951 1457.32951 1458.13003 20907.0
20908 1.0648 457.32951 1457.32951 1458.39431 20908.0
20909 1.06232 457.32951 1457.32951 1458.39183 20909.0
20910 0.8432 457.32951 1457.32951 1458.17271 20910.0
20911 0.20828 457.32951 1457.32951 1457.53779 20911.0
20912 0.92064 457.32951 1457.32951 1458.25015 20912.0
20913 0.3966 457.32951 1457.32951 1457.72611 20913.0
20914 -0.0856400000001 457.32951 1457.32951 1457.24387 20914.0
20915 0.1568 458.33667 1458.33667 1458.49347 20915.0
20916 0.08175 458.33667 1458.33667 1458.41842 20916.0
20917 0.104 458.33667 1458.33667 1458.44067 20917.0
20918 0.0315399999999 458.33667 1458.33667 1458.36821 20918.0
20919 0.0547000000001 458.33667 1458.33667 1458.39137 20919.0
20920 -0.0870000000001 458.33667 1458.33667 1458.24967 20920.0
20921 0.00207999999999 458.33667 1458.33667 1458.33875 20921.0
20922 0.25294 458.33667 1458.33667 1458.58961 20922.0
20923 0.29827 458.33667 1458.33667 1458.63494 20923.0
20924 0.42174 458.33667 1458.33667 1458.75841 20924.0
20925 0.37304 458.33667 1458.33667 1458.70971 20925.0
20926 0.07296 458.33667 1458.33667 1458.40963 20926.0
20927 -0.18116 458.33667 1458.33667 1458.15551 20927.0
20928 -0.4037 458.33667 1458.33667 1457.93297 20928.0
20929 -0.2876 458.33667 1458.33667 1458.04907 20929.0
20930 -0.34284 458.33667 1458.33667 1457.99383 20930.0
20931 -0.58002 458.33667 1458.33667 1457.75665 20931.0
20932 -0.50448 458.33667 1458.33667 1457.83219 20932.0
20933 -0.14576 458.33667 1458.33667 1458.19091 20933.0
20934 0.20966 458.33667 1458.33667 1458.54633 20934.0
20935 0.2693 458.33667 1458.33667 1458.60597 20935.0
20936 0.34022 458.33667 1458.33667 1458.67689 20936.0
20937 0.2768 458.33667 1458.33667 1458.61347 20937.0
20938 0.15368 458.33667 1458.33667 1458.49035 20938.0
20939 -0.0981000000002 458.33667 1458.33667 1458.23857 20939.0
20940 -0.3681 458.33667 1458.33667 1457.96857 20940.0
20941 -0.53818 458.33667 1458.33667 1457.79849 20941.0
20942 -0.66975 458.33667 1458.33667 1457.66692 20942.0
20943 -0.35283 458.33667 1458.33667 1457.98384 20943.0
20944 0.15581 458.33667 1458.33667 1458.49248 20944.0
20945 0.20529 458.33667 1458.33667 1458.54196 20945.0
20946 0.19168 458.33667 1458.33667 1458.52835 20946.0
20947 0.0418100000001 458.33667 1458.33667 1458.37848 20947.0
20948 0.43098 458.33667 1458.33667 1458.76765 20948.0
20949 0.12715 458.33667 1458.33667 1458.46382 20949.0
20950 0.19231 458.33667 1458.33667 1458.52898 20950.0
20951 -0.06587 458.33667 1458.33667 1458.2708 20951.0
20952 -0.49235 458.33667 1458.33667 1457.84432 20952.0
20953 -0.78371 458.33667 1458.33667 1457.55296 20953.0
20954 -0.94979 458.33667 1458.33667 1457.38688 20954.0
20955 -0.99932 458.33667 1458.33667 1457.33735 20955.0
20956 -1.22467 458.33667 1458.33667 1457.112 20956.0
20957 -1.13267 458.33667 1458.33667 1457.204 20957.0
20958 -1.16229 458.33667 1458.33667 1457.17438 20958.0
20959 -1.35459 458.33667 1458.33667 1456.98208 20959.0
20960 -1.245 458.33667 1458.33667 1457.09167 20960.0
20961 -1.53681 458.33667 1458.33667 1456.79986 20961.0
20962 -0.97513 458.33667 1458.33667 1457.36154 20962.0
20963 -0.71109 458.33667 1458.33667 1457.62558 20963.0
20964 0.0641300000001 458.33667 1458.33667 1458.4008 20964.0
20965 0.42866 458.33667 1458.33667 1458.76533 20965.0
20966 0.54171 458.33667 1458.33667 1458.87838 20966.0
20967 0.80451 459.81907 1459.81907 1460.62358 20967.0
20968 1.18203 460.84867 1460.84867 1462.0307 20968.0
20969 0.0 462.02047 1462.02047 1462.02047 20969.0
20970 -0.0066 462.02047 1462.02047 1462.01387 20970.0
20971 0.02904 462.02047 1462.02047 1462.04951 20971.0
20972 0.05544 462.02047 1462.02047 1462.07591 20972.0
20973 0.05412 462.02047 1462.02047 1462.07459 20973.0
20974 0.03828 462.02047 1462.02047 1462.05875 20974.0
20975 -0.00460000000002 462.02047 1462.02047 1462.01587 20975.0
20976 -0.05228 462.02047 1462.02047 1461.96819 20976.0
20977 -0.00243999999999 462.02047 1462.02047 1462.01803 20977.0
20978 0.04612 462.02047 1462.02047 1462.06659 20978.0
20979 0.01468 462.02047 1462.02047 1462.03515 20979.0
20980 -0.00927999999998 462.02047 1462.02047 1462.01119 20980.0
20981 0.0607599999999 462.02047 1462.02047 1462.08123 20981.0
20982 0.05687 462.02047 1462.02047 1462.07734 20982.0
20983 0.04398 462.02047 1462.02047 1462.06445 20983.0
20984 -0.05543 462.02047 1462.02047 1461.96504 20984.0
20985 -0.10225 462.02047 1462.02047 1461.91822 20985.0
20986 0.0144499999999 462.02047 1462.02047 1462.03492 20986.0
20987 0.24722 462.02047 1462.02047 1462.26769 20987.0
20988 0.44498 462.02047 1462.02047 1462.46545 20988.0
20989 0.63774 462.02047 1462.02047 1462.65821 20989.0
20990 0.5163 462.02047 1462.02047 1462.53677 20990.0
20991 0.79808 462.02047 1462.02047 1462.81855 20991.0
20992 1.10561 462.02047 1462.02047 1463.12608 20992.0
20993 1.22096 462.02047 1462.02047 1463.24143 20993.0
20994 1.21364 462.02047 1462.02047 1463.23411 20994.0
20995 0.35964 463.07007 1463.07007 1463.42971 20995.0
20996 0.57336 463.07007 1463.07007 1463.64343 20996.0
20997 0.55972 463.07007 1463.07007 1463.62979 20997.0
20998 0.35505 463.07007 1463.07007 1463.42512 20998.0
20999 0.26497 463.07007 1463.07007 1463.33504 20999.0
21000 0.23092 463.07007 1463.07007 1463.30099 21000.0
21001 0.1661 463.07007 1463.07007 1463.23617 21001.0
21002 0.2181 463.07007 1463.07007 1463.28817 21002.0
21003 0.2664 463.07007 1463.07007 1463.33647 21003.0
21004 0.6353 463.07007 1463.07007 1463.70537 21004.0
21005 0.77639 463.07007 1463.07007 1463.84646 21005.0
21006 0.87992 463.07007 1463.07007 1463.94999 21006.0
21007 0.89225 463.07007 1463.07007 1463.96232 21007.0
21008 0.7626 463.07007 1463.07007 1463.83267 21008.0
21009 0.8219 463.07007 1463.07007 1463.89197 21009.0
21010 0.81714 463.07007 1463.07007 1463.88721 21010.0
21011 0.73585 463.07007 1463.07007 1463.80592 21011.0
21012 0.70568 463.07007 1463.07007 1463.77575 21012.0
21013 0.3934 463.07007 1463.07007 1463.46347 21013.0
21014 0.13832 463.07007 1463.07007 1463.20839 21014.0
21015 0.16596 463.07007 1463.07007 1463.23603 21015.0
21016 0.0310799999999 463.07007 1463.07007 1463.10115 21016.0
21017 0.49855 463.07007 1463.07007 1463.56862 21017.0
21018 0.6333 463.07007 1463.07007 1463.70337 21018.0
21019 0.58172 463.07007 1463.07007 1463.65179 21019.0
21020 0.40654 463.07007 1463.07007 1463.47661 21020.0
21021 -0.0388799999998 463.07007 1463.07007 1463.03119 21021.0
21022 -0.55146 463.07007 1463.07007 1462.51861 21022.0
21023 -0.82335 463.07007 1463.07007 1462.24672 21023.0
21024 -0.28034 463.07007 1463.07007 1462.78973 21024.0
21025 -0.49909 463.07007 1463.07007 1462.57098 21025.0
21026 -0.58068 463.07007 1463.07007 1462.48939 21026.0
21027 0.30925 463.07007 1463.07007 1463.37932 21027.0
21028 0.36244 463.07007 1463.07007 1463.43251 21028.0
21029 -0.32574 463.07007 1463.07007 1462.74433 21029.0
21030 -0.61178 463.07007 1463.07007 1462.45829 21030.0
21031 -0.55048 463.07007 1463.07007 1462.51959 21031.0
21032 -0.78908 463.07007 1463.07007 1462.28099 21032.0
21033 -0.98257 463.07007 1463.07007 1462.0875 21033.0
21034 -1.48943 463.07007 1463.07007 1461.58064 21034.0
21035 -1.45212 463.07007 1463.07007 1461.61795 21035.0
21036 0.22103 463.07007 1463.07007 1463.2911 21036.0
21037 -0.21008 464.21058 1464.21058 1464.0005 21037.0
21038 -0.15698 464.21058 1464.21058 1464.0536 21038.0
21039 -0.26825 464.21058 1464.21058 1463.94233 21039.0
21040 -0.31337 464.21058 1464.21058 1463.89721 21040.0
21041 0.0131500000003 464.21058 1464.21058 1464.22373 21041.0
21042 0.24729 464.21058 1464.21058 1464.45787 21042.0
21043 0.42375 464.21058 1464.21058 1464.63433 21043.0
21044 0.67015 464.21058 1464.21058 1464.88073 21044.0
21045 0.26142 464.21058 1464.21058 1464.472 21045.0
21046 -0.0756100000001 464.21058 1464.21058 1464.13497 21046.0
21047 -0.31481 464.21058 1464.21058 1463.89577 21047.0
21048 -0.19915 464.21058 1464.21058 1464.01143 21048.0
21049 0.11575 464.21058 1464.21058 1464.32633 21049.0
21050 0.31601 464.21058 1464.21058 1464.52659 21050.0
21051 0.64425 464.21058 1464.21058 1464.85483 21051.0
21052 0.65631 465.95778 1465.95778 1466.61409 21052.0
21053 0.82761 465.95778 1465.95778 1466.78539 21053.0
21054 0.84933 465.95778 1465.95778 1466.80711 21054.0
21055 0.8168 465.95778 1465.95778 1466.77458 21055.0
21056 0.63364 465.95778 1465.95778 1466.59142 21056.0
21057 0.90838 465.95778 1465.95778 1466.86616 21057.0
21058 0.89678 465.95778 1465.95778 1466.85456 21058.0
21059 0.97559 465.95778 1465.95778 1466.93337 21059.0
21060 0.72435 465.95778 1465.95778 1466.68213 21060.0
21061 0.7543 465.95778 1465.95778 1466.71208 21061.0
21062 0.75128 465.95778 1465.95778 1466.70906 21062.0
21063 0.74888 465.95778 1465.95778 1466.70666 21063.0
21064 0.64279 465.95778 1465.95778 1466.60057 21064.0
21065 0.48923 465.95778 1465.95778 1466.44701 21065.0
21066 0.41987 465.95778 1465.95778 1466.37765 21066.0
21067 0.54507 465.95778 1465.95778 1466.50285 21067.0
21068 0.6206 465.95778 1465.95778 1466.57838 21068.0
21069 0.56219 465.95778 1465.95778 1466.51997 21069.0
21070 0.69112 465.95778 1465.95778 1466.6489 21070.0
21071 0.70335 465.95778 1465.95778 1466.66113 21071.0
21072 0.66373 465.95778 1465.95778 1466.62151 21072.0
21073 0.62646 465.95778 1465.95778 1466.58424 21073.0
21074 0.88016 465.95778 1465.95778 1466.83794 21074.0
21075 0.90791 465.95778 1465.95778 1466.86569 21075.0
21076 0.87536 465.95778 1465.95778 1466.83314 21076.0
21077 0.90579 465.95778 1465.95778 1466.86357 21077.0
21078 0.74162 465.95778 1465.95778 1466.6994 21078.0
21079 0.50606 465.95778 1465.95778 1466.46384 21079.0
21080 0.49704 465.95778 1465.95778 1466.45482 21080.0
21081 0.19724 465.95778 1465.95778 1466.15502 21081.0
21082 -0.0580000000002 465.95778 1465.95778 1465.89978 21082.0
21083 -0.55536 465.95778 1465.95778 1465.40242 21083.0
21084 -0.44082 465.95778 1465.95778 1465.51696 21084.0
21085 -0.46676 465.95778 1465.95778 1465.49102 21085.0
21086 -0.51084 465.95778 1465.95778 1465.44694 21086.0
21087 -0.69658 465.95778 1465.95778 1465.2612 21087.0
21088 -0.94266 465.95778 1465.95778 1465.01512 21088.0
21089 -1.0725 465.95778 1465.95778 1464.88528 21089.0
21090 -1.11851 465.95778 1465.95778 1464.83927 21090.0
21091 -1.22086 465.95778 1465.95778 1464.73692 21091.0
21092 -0.89513 465.95778 1465.95778 1465.06265 21092.0
21093 -0.90501 465.95778 1465.95778 1465.05277 21093.0
21094 -0.91873 465.95778 1465.95778 1465.03905 21094.0
21095 -1.12842 465.95778 1465.95778 1464.82936 21095.0
21096 -1.02606 465.95778 1465.95778 1464.93172 21096.0
21097 -1.4239 465.95778 1465.95778 1464.53388 21097.0
21098 -2.28808 465.95778 1465.95778 1463.6697 21098.0
21099 -2.4274 465.95778 1465.95778 1463.53038 21099.0
21100 -1.38438 465.95778 1465.95778 1464.5734 21100.0
21101 -1.47068 465.95778 1465.95778 1464.4871 21101.0
21102 -1.5161 465.95778 1465.95778 1464.44168 21102.0
21103 -1.64653 465.95778 1465.95778 1464.31125 21103.0
21104 -1.04943 465.95778 1465.95778 1464.90835 21104.0
21105 -0.97737 465.95778 1465.95778 1464.98041 21105.0
21106 -1.40733 465.95778 1465.95778 1464.55045 21106.0
21107 -1.82163 465.95778 1465.95778 1464.13615 21107.0
21108 -1.80411 465.95778 1465.95778 1464.15367 21108.0
21109 -1.86779 465.95778 1465.95778 1464.08999 21109.0
21110 -1.81103 465.95778 1465.95778 1464.14675 21110.0
21111 -2.42896 465.95778 1465.95778 1463.52882 21111.0
21112 -2.50928 465.95778 1465.95778 1463.4485 21112.0
21113 -3.11344 465.95778 1465.95778 1462.84434 21113.0
21114 -3.13892 465.95778 1465.95778 1462.81886 21114.0
21115 -3.06444 465.95778 1465.95778 1462.89334 21115.0
21116 -3.15648 465.95778 1465.95778 1462.8013 21116.0
21117 -2.4463 465.95778 1465.95778 1463.51148 21117.0
21118 -2.44514 465.95778 1465.95778 1463.51264 21118.0
21119 -2.50829 465.95778 1465.95778 1463.44949 21119.0
21120 -2.58331 465.95778 1465.95778 1463.37447 21120.0
21121 -2.64008 465.95778 1465.95778 1463.3177 21121.0
21122 -2.81751 465.95778 1465.95778 1463.14027 21122.0
21123 -2.82864 465.95778 1465.95778 1463.12914 21123.0
21124 -2.83143 465.95778 1465.95778 1463.12635 21124.0
21125 -2.97427 465.95778 1465.95778 1462.98351 21125.0
21126 -2.92484 465.95778 1465.95778 1463.03294 21126.0
21127 -3.3556 465.95778 1465.95778 1462.60218 21127.0
21128 -3.99852 465.95778 1465.95778 1461.95926 21128.0
21129 -3.04959 465.95778 1465.95778 1462.90819 21129.0
21130 -3.44691 465.95778 1465.95778 1462.51087 21130.0
21131 -2.99759 465.95778 1465.95778 1462.96019 21131.0
21132 -3.28489 465.95778 1465.95778 1462.67289 21132.0
21133 -3.31521 465.95778 1465.95778 1462.64257 21133.0
21134 -3.06502 465.95778 1465.95778 1462.89276 21134.0
21135 -3.33978 465.95778 1465.95778 1462.618 21135.0
21136 -3.72804 465.95778 1465.95778 1462.22974 21136.0
21137 -3.7692 465.95778 1465.95778 1462.18858 21137.0
21138 -3.70952 465.95778 1465.95778 1462.24826 21138.0
21139 -3.69816 465.95778 1465.95778 1462.25962 21139.0
21140 -3.47308 465.95778 1465.95778 1462.4847 21140.0
21141 -3.3508 465.95778 1465.95778 1462.60698 21141.0
21142 -2.61924 465.95778 1465.95778 1463.33854 21142.0
21143 -2.12817 465.95778 1465.95778 1463.82961 21143.0
21144 -0.986440000001 465.95778 1465.95778 1464.97134 21144.0
21145 -0.894360000001 465.95778 1465.95778 1465.06342 21145.0
21146 -1.78324 465.95778 1465.95778 1464.17454 21146.0
21147 -1.8977 465.95778 1465.95778 1464.06008 21147.0
21148 -1.97723 465.95778 1465.95778 1463.98055 21148.0
21149 -2.41957 465.95778 1465.95778 1463.53821 21149.0
21150 -2.22656 465.95778 1465.95778 1463.73122 21150.0
21151 -2.46332 465.95778 1465.95778 1463.49446 21151.0
21152 -3.01692 465.95778 1465.95778 1462.94086 21152.0
21153 -3.41916 465.95778 1465.95778 1462.53862 21153.0
21154 -4.08164 465.95778 1465.95778 1461.87614 21154.0
21155 -4.08522 465.95778 1465.95778 1461.87256 21155.0
21156 -3.11297 465.95778 1465.95778 1462.84481 21156.0
21157 -4.23667 465.95778 1465.95778 1461.72111 21157.0
21158 -4.96219 465.95778 1465.95778 1460.99559 21158.0
21159 -5.32857 465.95778 1465.95778 1460.62921 21159.0
21160 -5.45879 465.95778 1465.95778 1460.49899 21160.0
21161 -5.72345 465.95778 1465.95778 1460.23433 21161.0
21162 -6.83605 465.95778 1465.95778 1459.12173 21162.0
21163 -7.07185 465.95778 1465.95778 1458.88593 21163.0
21164 -6.75236 465.95778 1465.95778 1459.20542 21164.0
21165 -5.81387 465.95778 1465.95778 1460.14391 21165.0
21166 -5.89387 465.95778 1465.95778 1460.06391 21166.0
21167 -6.26315 465.95778 1465.95778 1459.69463 21167.0
21168 -8.55571 465.95778 1465.95778 1457.40207 21168.0
21169 -10.12763 465.95778 1465.95778 1455.83015 21169.0
21170 -10.93091 465.95778 1465.95778 1455.02687 21170.0
21171 -12.05849 465.95778 1465.95778 1453.89929 21171.0
21172 -12.12962 465.95778 1465.95778 1453.82816 21172.0
21173 -11.60565 465.95778 1465.95778 1454.35213 21173.0
21174 -11.47585 465.95778 1465.95778 1454.48193 21174.0
21175 -12.15039 465.95778 1465.95778 1453.80739 21175.0
21176 -11.43605 465.95778 1465.95778 1454.52173 21176.0
21177 -11.29507 465.95778 1465.95778 1454.66271 21177.0
21178 -10.88964 465.95778 1465.95778 1455.06814 21178.0
21179 -9.86759 465.95778 1465.95778 1456.09019 21179.0
21180 -9.63494 465.95778 1465.95778 1456.32284 21180.0
21181 -9.44428 465.95778 1465.95778 1456.5135 21181.0
21182 -8.71008 465.95778 1465.95778 1457.2477 21182.0
21183 -8.58179 465.95778 1465.95778 1457.37599 21183.0
21184 -7.75264 465.95778 1465.95778 1458.20514 21184.0
21185 -7.15784 465.95778 1465.95778 1458.79994 21185.0
21186 -7.24904 465.95778 1465.95778 1458.70874 21186.0
21187 -7.0199 465.95778 1465.95778 1458.93788 21187.0
21188 -7.3535 465.95778 1465.95778 1458.60428 21188.0
21189 -9.58939 465.95778 1465.95778 1456.36839 21189.0
21190 -9.25908 465.95778 1465.95778 1456.6987 21190.0
21191 -9.15856 465.95778 1465.95778 1456.79922 21191.0
21192 -9.06305 465.95778 1465.95778 1456.89473 21192.0
21193 -7.93992 465.95778 1465.95778 1458.01786 21193.0
21194 -9.56106 465.95778 1465.95778 1456.39672 21194.0
21195 -9.46312 465.95778 1465.95778 1456.49466 21195.0
21196 -9.40532 465.95778 1465.95778 1456.55246 21196.0
21197 -10.79902 465.95778 1465.95778 1455.15876 21197.0
21198 -10.5125 465.95778 1465.95778 1455.44528 21198.0
21199 -8.97342 465.95778 1465.95778 1456.98436 21199.0
21200 -8.40914 465.95778 1465.95778 1457.54864 21200.0
21201 -7.5555 465.95778 1465.95778 1458.40228 21201.0
21202 -7.64604 465.95778 1465.95778 1458.31174 21202.0
21203 -8.61186 465.95778 1465.95778 1457.34592 21203.0
21204 -9.82516 465.95778 1465.95778 1456.13262 21204.0
21205 -10.91572 465.95778 1465.95778 1455.04206 21205.0
21206 -10.15624 465.95778 1465.95778 1455.80154 21206.0
21207 -9.99633 465.95778 1465.95778 1455.96145 21207.0
21208 -10.25905 465.95778 1465.95778 1455.69873 21208.0
21209 -8.89947 465.95778 1465.95778 1457.05831 21209.0
21210 -4.9496 465.95778 1465.95778 1461.00818 21210.0
21211 -3.48133 465.95778 1465.95778 1462.47645 21211.0
21212 -2.82113 465.95778 1465.95778 1463.13665 21212.0
21213 -3.51868 465.95778 1465.95778 1462.4391 21213.0
21214 -3.62808 465.95778 1465.95778 1462.3297 21214.0
21215 -3.21336 465.95778 1465.95778 1462.74442 21215.0
21216 -3.3648 465.95778 1465.95778 1462.59298 21216.0
21217 -4.99281 465.95778 1465.95778 1460.96497 21217.0
21218 -3.27329 465.95778 1465.95778 1462.68449 21218.0
21219 -3.57399 465.95778 1465.95778 1462.38379 21219.0
21220 -1.92575 465.95778 1465.95778 1464.03203 21220.0
21221 -1.93664 465.95778 1465.95778 1464.02114 21221.0
21222 -0.332140000001 465.95778 1465.95778 1465.62564 21222.0
21223 -1.43143 465.95778 1465.95778 1464.52635 21223.0
21224 -0.78053 465.95778 1465.95778 1465.17725 21224.0
21225 3.86357 467.02738 1467.02738 1470.89095 21225.0
21226 0.43418 469.58395 1469.58395 1470.01813 21226.0
21227 0.0 470.69829 1470.69829 1470.69829 21227.0
21228 -0.00464999999999 470.69829 1470.69829 1470.69364 21228.0
21229 -0.01014 470.69829 1470.69829 1470.68815 21229.0
21230 -0.00166999999997 470.69829 1470.69829 1470.69662 21230.0
21231 -0.02164 470.69829 1470.69829 1470.67665 21231.0
21232 0.00442000000001 470.69829 1470.69829 1470.70271 21232.0
21233 0.0804700000001 470.69829 1470.69829 1470.77876 21233.0
21234 0.08327 470.69829 1470.69829 1470.78156 21234.0
21235 0.16271 470.69829 1470.69829 1470.861 21235.0
21236 0.25963 470.69829 1470.69829 1470.95792 21236.0
21237 0.18679 470.69829 1470.69829 1470.88508 21237.0
21238 0.17971 470.69829 1470.69829 1470.878 21238.0
21239 0.18115 470.69829 1470.69829 1470.87944 21239.0
21240 0.19211 470.69829 1470.69829 1470.8904 21240.0
21241 0.1605 470.69829 1470.69829 1470.85879 21241.0
21242 0.14857 470.69829 1470.69829 1470.84686 21242.0
21243 0.29733 470.69829 1470.69829 1470.99562 21243.0
21244 0.45588 470.69829 1470.69829 1471.15417 21244.0
21245 0.6143 470.69829 1470.69829 1471.31259 21245.0
21246 0.60264 470.69829 1470.69829 1471.30093 21246.0
21247 0.74903 470.69829 1470.69829 1471.44732 21247.0
21248 0.76068 470.69829 1470.69829 1471.45897 21248.0
21249 0.6794 470.69829 1470.69829 1471.37769 21249.0
21250 0.66633 470.69829 1470.69829 1471.36462 21250.0
21251 0.70228 470.69829 1470.69829 1471.40057 21251.0
21252 0.64263 470.69829 1470.69829 1471.34092 21252.0
21253 0.59642 470.69829 1470.69829 1471.29471 21253.0
21254 0.59599 470.69829 1470.69829 1471.29428 21254.0
21255 0.42783 470.69829 1470.69829 1471.12612 21255.0
21256 0.3852 470.69829 1470.69829 1471.08349 21256.0
21257 0.22022 470.69829 1470.69829 1470.91851 21257.0
21258 0.21724 470.69829 1470.69829 1470.91553 21258.0
21259 0.0907599999999 470.69829 1470.69829 1470.78905 21259.0
21260 -0.2387 470.69829 1470.69829 1470.45959 21260.0
21261 -0.6702 470.69829 1470.69829 1470.02809 21261.0
21262 -0.77854 470.69829 1470.69829 1469.91975 21262.0
21263 -0.9934 470.69829 1470.69829 1469.70489 21263.0
21264 -0.50126 470.69829 1470.69829 1470.19703 21264.0
21265 -0.41576 470.69829 1470.69829 1470.28253 21265.0
21266 -0.32001 470.69829 1470.69829 1470.37828 21266.0
21267 -0.4761 470.69829 1470.69829 1470.22219 21267.0
21268 -0.33479 470.69829 1470.69829 1470.3635 21268.0
21269 -0.167 470.69829 1470.69829 1470.53129 21269.0
21270 -0.13858 470.69829 1470.69829 1470.55971 21270.0
21271 0.62757 470.69829 1470.69829 1471.32586 21271.0
21272 0.63352 470.69829 1470.69829 1471.33181 21272.0
21273 0.31912 470.69829 1470.69829 1471.01741 21273.0
21274 0.39554 470.69829 1470.69829 1471.09383 21274.0
21275 0.0865799999999 470.69829 1470.69829 1470.78487 21275.0
21276 -0.33987 470.69829 1470.69829 1470.35842 21276.0
21277 -0.38996 470.69829 1470.69829 1470.30833 21277.0
21278 -1.02434 470.69829 1470.69829 1469.67395 21278.0
21279 -1.39949 470.69829 1470.69829 1469.2988 21279.0
21280 -1.05629 470.69829 1470.69829 1469.642 21280.0
21281 -1.14088 470.69829 1470.69829 1469.55741 21281.0
21282 -1.32175 470.69829 1470.69829 1469.37654 21282.0
