Gain/Loss_nreal;Gain/Loss_real;USD;USD_net;time
-6.4072800000001875;335.6165499999936;95134.61655;95128.20927;1683
9.307259999999562;335.6165499999936;95134.61655;95143.92381000001;1684
13.750599999997467;335.6165499999936;95134.61655;95148.36715;1685
3.3486900000016373;335.6165499999936;95134.61655;95137.96524;1686
1.7170300000018799;335.6165499999936;95134.61655;95136.33358;1687
9.774629999997929;335.6165499999936;95134.61655;95144.39118;1688
2.442640000001699;335.6165499999936;95134.61655;95137.05919000001;1689
-3.4926600000016124;335.6165499999936;95134.61655;95131.12389;1690
-6.29196000000105;335.6165499999936;95134.61655;95128.32459;1691
-10.740509999999283;335.6165499999936;95134.61655;95123.87604;1692
-15.232929999999637;335.6165499999936;95134.61655;95119.38362000001;1693
-9.147980000000894;335.6165499999936;95134.61655;95125.46857000001;1694
-7.45238000000113;335.6165499999936;95134.61655;95127.16417;1695
1.4437199999995105;335.6165499999936;95134.61655;95136.06027;1696
4.148710000002186;335.6165499999936;95134.61655;95138.76526000001;1697
5.196579999997481;335.6165499999936;95134.61655;95139.81313000001;1698
4.370599999999579;347.65756999999286;95146.65757000001;95151.02817;1699
2.2965199999997417;347.65756999999286;95146.65757000001;95148.95409000001;1700
0.5268399999986819;347.65756999999286;95146.65757000001;95147.18441000002;1701
1.2844999999980669;347.65756999999286;95146.65757000001;95147.94207;1702
4.099840000000279;347.65756999999286;95146.65757000001;95150.75741;1703
4.350349999999857;347.65756999999286;95146.65757000001;95151.00792;1704
0.42362000000007605;347.65756999999286;95146.65757000001;95147.08119000001;1705
-1.5486900000026322;347.65756999999286;95146.65757000001;95145.10888000001;1706
-4.062310000001121;347.65756999999286;95146.65757000001;95142.59526000002;1707
0.36577000000169346;347.65756999999286;95146.65757000001;95147.02334000001;1708
1.2686200000000194;347.65756999999286;95146.65757000001;95147.92619000001;1709
-0.37816000000021166;347.65756999999286;95146.65757000001;95146.27941;1710
-3.3482300000009504;347.65756999999286;95146.65757000001;95143.30934;1711
-7.82566000000036;347.65756999999286;95146.65757000001;95138.83191000001;1712
-6.038159999999692;347.65756999999286;95146.65757000001;95140.61941000001;1713
-4.281819999999674;347.65756999999286;95146.65757000001;95142.37575;1714
-3.3993299999988658;347.65756999999286;95146.65757000001;95143.25824000001;1715
-7.367030000000214;347.65756999999286;95146.65757000001;95139.29054000002;1716
-9.307919999998482;347.65756999999286;95146.65757000001;95137.34965000002;1717
-10.990610000001858;347.65756999999286;95146.65757000001;95135.66696;1718
-9.32263000000062;347.65756999999286;95146.65757000001;95137.33494000002;1719
-6.976680000000536;347.65756999999286;95146.65757000001;95139.68089;1720
-11.511680000001824;347.65756999999286;95146.65757000001;95135.14589000001;1721
-11.948609999999524;347.65756999999286;95146.65757000001;95134.70896;1722
-12.580030000002157;347.65756999999286;95146.65757000001;95134.07754000001;1723
-14.880089999999555;347.65756999999286;95146.65757000001;95131.77748;1724
-13.564740000000874;347.65756999999286;95146.65757000001;95133.09283000001;1725
-11.755890000000875;347.65756999999286;95146.65757000001;95134.90168000001;1726
-17.931539999997764;347.65756999999286;95146.65757000001;95128.72603000002;1727
-17.134889999999952;347.65756999999286;95146.65757000001;95129.52268000001;1728
-11.177450000000768;347.65756999999286;95146.65757000001;95135.48012000001;1729
-12.114139999998205;347.65756999999286;95146.65757000001;95134.54343;1730
-14.29821000000142;347.65756999999286;95146.65757000001;95132.35936;1731
-7.980510000000276;347.65756999999286;95146.65757000001;95138.67706000002;1732
-6.245480000001717;347.65756999999286;95146.65757000001;95140.41209000001;1733
-15.042239999998944;347.65756999999286;95146.65757000001;95131.61533000002;1734
-7.713850000000913;347.65756999999286;95146.65757000001;95138.94372000001;1735
-10.551330000000354;347.65756999999286;95146.65757000001;95136.10624000001;1736
-7.3274100000008;347.65756999999286;95146.65757000001;95139.33016000001;1737
-4.651339999999499;347.65756999999286;95146.65757000001;95142.00623000001;1738
-9.538430000000398;347.65756999999286;95146.65757000001;95137.11914000001;1739
-16.66653999999773;347.65756999999286;95146.65757000001;95129.99103000002;1740
-17.82297000000132;347.65756999999286;95146.65757000001;95128.8346;1741
-18.423929999999707;347.65756999999286;95146.65757000001;95128.23364;1742
-30.29003999999953;347.65756999999286;95146.65757000001;95116.36753000002;1743
-42.4057599999989;347.65756999999286;95146.65757000001;95104.25181000002;1744
-35.25509999999939;347.65756999999286;95146.65757000001;95111.40247000002;1745
-34.53522000000166;347.65756999999286;95146.65757000001;95112.12235;1746
-50.722359999999;347.65756999999286;95146.65757000001;95095.93521000001;1747
-51.39258000000302;347.65756999999286;95146.65757000001;95095.26499000001;1748
-46.43797999999926;347.65756999999286;95146.65757000001;95100.21959000001;1749
-55.39472999999825;347.65756999999286;95146.65757000001;95091.26284000001;1750
-61.762360000000754;347.65756999999286;95146.65757000001;95084.89521;1751
-58.795590000001056;347.65756999999286;95146.65757000001;95087.86198000002;1752
-56.72540000000221;347.65756999999286;95146.65757000001;95089.93217000001;1753
-66.06830999999855;347.65756999999286;95146.65757000001;95080.58926000001;1754
-76.89415000000204;347.65756999999286;95146.65757000001;95069.76342;1755
-67.26453000000451;347.65756999999286;95146.65757000001;95079.39304000001;1756
-69.69521000000046;347.65756999999286;95146.65757000001;95076.96236;1757
-65.14904999999912;347.65756999999286;95146.65757000001;95081.50852000002;1758
-67.93659999999862;347.65756999999286;95146.65757000001;95078.72097000001;1759
-63.509149999996524;347.65756999999286;95146.65757000001;95083.14842000001;1760
-62.30843000000062;347.65756999999286;95146.65757000001;95084.34914;1761
-56.39371999999808;347.65756999999286;95146.65757000001;95090.26385000002;1762
-55.07616999999991;347.65756999999286;95146.65757000001;95091.58140000001;1763
-68.85818000000032;347.65756999999286;95146.65757000001;95077.79939000001;1764
-82.1807300000034;347.65756999999286;95146.65757000001;95064.47684;1765
-105.7789500000022;347.65756999999286;95146.65757000001;95040.87862;1766
-100.33428999999828;347.65756999999286;95146.65757000001;95046.32328000001;1767
-89.10087999999891;347.65756999999286;95146.65757000001;95057.55669000001;1768
-94.31134000000326;347.65756999999286;95146.65757000001;95052.34623000001;1769
-97.3573000000001;347.65756999999286;95146.65757000001;95049.30027;1770
-113.08426999999736;347.65756999999286;95146.65757000001;95033.57330000002;1771
-109.78002000000016;347.65756999999286;95146.65757000001;95036.87755;1772
-106.99736000000055;347.65756999999286;95146.65757000001;95039.66021000002;1773
-107.89005999999621;347.65756999999286;95146.65757000001;95038.76751000002;1774
-103.28591999999684;347.65756999999286;95146.65757000001;95043.37165000002;1775
-95.97852000000032;347.65756999999286;95146.65757000001;95050.67905;1776
-89.49175999999675;347.65756999999286;95146.65757000001;95057.16581000002;1777
-79.62542000000161;347.65756999999286;95146.65757000001;95067.03215000001;1778
-87.90397999999873;347.65756999999286;95146.65757000001;95058.75359000001;1779
-97.53190000000058;347.65756999999286;95146.65757000001;95049.12567000001;1780
-87.96688;347.65756999999286;95146.65757000001;95058.69069;1781
-93.62287999999917;347.65756999999286;95146.65757000001;95053.03469000001;1782
-95.66506000000066;347.65756999999286;95146.65757000001;95050.99251000001;1783
-92.73776000000058;347.65756999999286;95146.65757000001;95053.91981;1784
-99.89447999999658;347.65756999999286;95146.65757000001;95046.76309000001;1785
-108.76473999999685;347.65756999999286;95146.65757000001;95037.89283000001;1786
-119.95227999999747;347.65756999999286;95146.65757000001;95026.70529000001;1787
-110.11905999999883;347.65756999999286;95146.65757000001;95036.53851000001;1788
-105.00069999999523;347.65756999999286;95146.65757000001;95041.65687000002;1789
-101.87286000000068;347.65756999999286;95146.65757000001;95044.78471;1790
-96.74461999999828;347.65756999999286;95146.65757000001;95049.91295000001;1791
-87.82977999999804;347.65756999999286;95146.65757000001;95058.82779000001;1792
-94.07729999999718;347.65756999999286;95146.65757000001;95052.58027000002;1793
-111.13621999999881;347.65756999999286;95146.65757000001;95035.52135000001;1794
-115.33773999999661;347.65756999999286;95146.65757000001;95031.31983000001;1795
-112.63403999999977;347.65756999999286;95146.65757000001;95034.02353;1796
-115.25630000000419;347.65756999999286;95146.65757000001;95031.40127;1797
-115.4334200000033;347.65756999999286;95146.65757000001;95031.22415000001;1798
-117.1531999999992;347.65756999999286;95146.65757000001;95029.50437000001;1799
-117.94200999999784;347.65756999999286;95146.65757000001;95028.71556000001;1800
-119.19131000000198;347.65756999999286;95146.65757000001;95027.46626000002;1801
-117.51759999999892;347.65756999999286;95146.65757000001;95029.13997000002;1802
-104.59790999999738;347.65756999999286;95146.65757000001;95042.05966000001;1803
-103.76869999999995;347.65756999999286;95146.65757000001;95042.88887000001;1804
-104.19764000000345;347.65756999999286;95146.65757000001;95042.45993000001;1805
-102.41543999999917;347.65756999999286;95146.65757000001;95044.24213000001;1806
-112.77472999999806;347.65756999999286;95146.65757000001;95033.88284;1807
-110.30210999999547;347.65756999999286;95146.65757000001;95036.35546000002;1808
-107.38721999999949;347.65756999999286;95146.65757000001;95039.27035;1809
-98.8664200000008;347.65756999999286;95146.65757000001;95047.79115;1810
-92.5023000000003;347.65756999999286;95146.65757000001;95054.15527;1811
-88.03395999999465;347.65756999999286;95146.65757000001;95058.62361000001;1812
-87.70866000000646;347.65756999999286;95146.65757000001;95058.94891;1813
-87.88174999999704;347.65756999999286;95146.65757000001;95058.77582000001;1814
-97.80551999999693;347.65756999999286;95146.65757000001;95048.85205000002;1815
-96.5057599999979;347.65756999999286;95146.65757000001;95050.15181000001;1816
-94.65452000000273;347.65756999999286;95146.65757000001;95052.00305000001;1817
-75.7976899999994;347.65756999999286;95146.65757000001;95070.85988000002;1818
-72.81474000000149;347.65756999999286;95146.65757000001;95073.84283000001;1819
-83.28971999999271;347.65756999999286;95146.65757000001;95063.36785000002;1820
-100.45392000000263;347.65756999999286;95146.65757000001;95046.20365000001;1821
-106.40558000000077;347.65756999999286;95146.65757000001;95040.25199;1822
-115.07791999999704;347.65756999999286;95146.65757000001;95031.57965000001;1823
-110.41801999999618;347.65756999999286;95146.65757000001;95036.23955000001;1824
-110.68204000000377;347.65756999999286;95146.65757000001;95035.97553000001;1825
-132.89913999999771;347.65756999999286;95146.65757000001;95013.75843000002;1826
-143.8463200000027;347.65756999999286;95146.65757000001;95002.81125000001;1827
-135.91707000000514;347.65756999999286;95146.65757000001;95010.7405;1828
-157.16338000000246;347.65756999999286;95146.65757000001;94989.49419000001;1829
-152.1333799999989;347.65756999999286;95146.65757000001;94994.52419000001;1830
-167.5406800000041;347.65756999999286;95146.65757000001;94979.11689;1831
-156.06815999999503;347.65756999999286;95146.65757000001;94990.58941000002;1832
-136.9029200000004;347.65756999999286;95146.65757000001;95009.75465000002;1833
-125.14053000000222;347.65756999999286;95146.65757000001;95021.51704;1834
-111.66575999999995;347.65756999999286;95146.65757000001;95034.99181;1835
-105.23863000000307;347.65756999999286;95146.65757000001;95041.41894;1836
-107.63113000000294;347.65756999999286;95146.65757000001;95039.02644;1837
-106.58740999999958;347.65756999999286;95146.65757000001;95040.07016000002;1838
-110.75358000000544;347.65756999999286;95146.65757000001;95035.90399;1839
-123.99384999999938;347.65756999999286;95146.65757000001;95022.66372000001;1840
-113.34966000000117;347.65756999999286;95146.65757000001;95033.30791;1841
-131.9179299999974;347.65756999999286;95146.65757000001;95014.73964000001;1842
-128.09216000000202;347.65756999999286;95146.65757000001;95018.56541000001;1843
-121.3777600000034;347.65756999999286;95146.65757000001;95025.27981;1844
-124.64738000000315;347.65756999999286;95146.65757000001;95022.01019;1845
-135.89398999999918;347.65756999999286;95146.65757000001;95010.76358000001;1846
-136.8154699999942;347.65756999999286;95146.65757000001;95009.84210000001;1847
-132.66604000000282;347.65756999999286;95146.65757000001;95013.99153000001;1848
-126.74612999999427;347.65756999999286;95146.65757000001;95019.91144000001;1849
-130.12120999999343;347.65756999999286;95146.65757000001;95016.53636000001;1850
-125.52065000000255;347.65756999999286;95146.65757000001;95021.13692;1851
-136.4064499999989;347.65756999999286;95146.65757000001;95010.25112000002;1852
